,popularity,acousticness,danceability,energy,liveness,loudness,tempo,name,clusters
3345,32,0.464,0.652,0.703,0.266,-6.617,99.996,Loving You Girl,9
3346,37,0.921,0.468,0.143,0.0936,-12.231,109.668,Smallest Light,99
3347,0,4.04e-06,0.176,0.831,0.38,-10.498,123.511,Sadist,2
3348,5,0.329,0.659,0.716,0.127,-7.816,139.952,A Walk,19
3349,77,0.011,0.735,0.425,0.055,-6.648,85.896,Slow Hands,96
3350,84,0.0852,0.897,0.662,0.534,-6.903,112.511,Drip Too Hard (Lil Baby & Gunna),7
3351,58,0.096,0.426,0.87,0.112,-3.821,169.946,Delilah,47
3352,72,0.0172,0.835,0.741,0.0826,-1.609,111.963,Crazy,70
3353,33,0.165,0.792,0.295,0.115,-14.008,152.119,Lofi Netflix N By Yourself,39
3354,0,0.469,0.859,0.287,0.0852,-12.85,129.954,Coke & Henny Pt. 1,68
3355,70,0.603,0.697,0.474,0.11,-6.663,127.904,Bubbly,33
3356,55,0.867,0.625,0.836,0.684,-6.416,142.749,The Rocky Road to Dublin - Live,50
3357,4,0.874,0.439,0.153,0.107,-8.95,116.76,Jealous,59
3358,9,0.175,0.855,0.538,0.115,-8.304,119.983,Breath,4
3359,70,0.386,0.371,0.609,0.104,-5.524,136.526,I'll Be,56
3360,0,0.192,0.464,0.767,0.327,-8.499,115.5,Layla,2
3361,63,0.137,0.866,0.73,0.0843,-8.201,118.523,1999,58
3362,53,0.636,0.258,0.214,0.141,-15.255,170.275,Winter,75
3363,20,0.969,0.062,0.0246,0.0913,-20.375,58.751,This Is My World,52
3364,0,0.0988,0.654,0.673,0.363,-2.953,144.281,Crossroads,44
3365,50,0.566,0.625,0.434,0.119,-8.764,116.8,Livewire,77
3366,47,0.0426,0.562,0.717,0.257,-6.449,85.0,Vertigo,22
3367,58,0.0883,0.554,0.515,0.883,-8.534,95.125,"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",30
3368,54,0.211,0.437,0.129,0.347,-17.954,119.985,Kids,73
3369,0,0.984,0.221,0.138,0.0853,-16.9,122.313,So Nice to Meet Ya,61
3370,0,0.0214,0.496,0.846,0.162,-4.212,180.073,Jump On My Shoulders,14
3371,0,0.267,0.644,0.52,0.362,-8.583,142.736,Tears Of Joy,35
3372,0,0.285,0.633,0.627,0.665,-6.225,84.008,Rise & Fall - feat. Sting,42
3373,44,0.0187,0.529,0.692,0.127,-5.988,139.96,Until You Were Gone (feat. Emily Warren) - Skrux & Saturn Remix,17
3374,67,0.452,0.431,0.485,0.544,-8.085,145.22,"10,000 Reasons (Bless The Lord) - Live",50
3375,31,0.0322,0.725,0.796,0.149,-6.587,128.879,Someone New,18
3376,0,0.0167,0.521,0.91,0.325,-4.496,166.098,Throwback,78
3377,30,0.784,0.512,0.381,0.109,-7.478,82.626,Eavesdrop,97
3378,0,0.00259,0.695,0.797,0.664,-5.199,124.972,Be Right There,87
3379,62,0.13,0.749,0.484,0.0486,-9.944,167.084,You Make My Dreams (Come True),62
3380,57,0.0692,0.55,0.688,0.106,-7.416,139.997,Wildest Dreams,43
3381,37,0.00222,0.414,0.784,0.353,-4.321,134.013,Rainy Monday,2
3382,0,0.15,0.472,0.366,0.0837,-12.595,127.167,Comfortably Numb - 2011 Remastered Version,10
3383,0,0.000119,0.492,0.761,0.0934,-7.041,139.98,Walk On Water,83
3384,26,0.263,0.293,0.744,0.155,-9.355,77.446,Battle at Aslan's How,28
3385,43,0.112,0.557,0.839,0.342,-4.8,76.0,The South,22
3386,17,0.0397,0.468,0.93,0.35,-3.254,150.139,Personal - Shaan Remix,2
3387,0,0.251,0.717,0.752,0.0802,-6.933,123.97,One Kiss - Oliver Heldens Remix,12
3388,70,0.332,0.509,0.79,0.316,-3.782,127.946,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,0
3389,17,0.702,0.687,0.45,0.603,-16.131,78.834,Behold New Roads - Live,38
3390,0,0.114,0.548,0.91,0.0673,-4.0,125.023,God Love Her,83
3391,20,0.0077,0.594,0.894,0.0271,-4.39,128.023,Café Del Mar 2016 - Dimitri Vegas & Like Mike vs Klaas Instrumental Vocal Mix,57
3392,0,0.869,0.664,0.307,0.107,-10.14,128.029,I Need Some Sleep,19
3393,0,0.0457,0.547,0.983,0.24,-3.682,94.993,Heaven-Piercing Giga Drill,1
3394,56,0.0587,0.644,0.945,0.184,-3.534,91.017,Written in the Stars (feat. Eric Turner),65
3395,66,5.18e-05,0.421,0.938,0.124,-4.212,156.794,Breakout,47
3396,0,0.596,0.652,0.712,0.0814,-4.588,120.063,Talk You Out Of It,48
3397,51,0.0112,0.691,0.542,0.098,-8.161,80.052,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),36
3398,54,8.39e-05,0.467,0.794,0.103,-6.174,162.435,Tightrope,47
3399,81,0.652,0.388,0.338,0.248,-10.054,177.765,Mr. Blue Sky,67
3400,0,0.475,0.37,0.606,0.0844,-4.07,81.272,Dead Leaves And The Dirty Ground,32
3401,17,0.000223,0.405,0.862,0.366,-9.23,144.995,ドッペルゲンガー戦闘,2
3402,28,0.934,0.455,0.326,0.11,-11.625,105.722,How Deep the Father's Love For Us,99
3403,0,0.0309,0.545,0.78,0.0828,-4.867,125.014,Hey Brother,83
3404,37,0.00381,0.461,0.77,0.125,-6.017,110.928,We Sink,28
3405,49,0.571,0.481,0.447,0.149,-7.113,119.794,X (Feat. LEE HI),85
3406,0,0.000957,0.765,0.779,0.115,-7.915,115.014,Fredag,27
3407,72,0.00794,0.901,0.934,0.194,-2.345,150.037,HUMBLE. - SKRILLEX REMIX,70
3408,64,0.0972,0.531,0.746,0.102,-4.228,139.788,Middle of a Memory,57
3409,26,0.00526,0.513,0.734,0.532,-7.679,94.671,Back Then,40
3410,69,0.262,0.551,0.86,0.0558,-7.839,136.921,All Day and All of the Night,58
3411,0,0.000875,0.755,0.719,0.326,-5.316,121.986,Hot2Touch,44
3412,51,0.00474,0.63,0.942,0.326,-3.195,101.996,Classic (feat. POWERS),22
3413,0,0.00606,0.651,0.779,0.442,-5.412,130.099,The Penetrators 2016 - SKAM Season 1,44
3414,61,0.000834,0.477,0.98,0.357,-4.204,135.902,Not In Love - Radio Version,0
3415,54,7.4e-05,0.437,0.988,0.599,-3.174,175.976,Nuclear Family,69
3416,0,0.527,0.609,0.648,0.119,-11.033,119.981,X Marks the Spot,19
3417,55,0.0213,0.527,0.817,0.16,-5.036,95.98,Something Beautiful,65
3418,30,0.0741,0.719,0.727,0.172,-8.284,122.022,Pearl's Dream,18
3419,71,0.198,0.599,0.571,0.0969,-4.998,151.974,Rich & Sad,43
3420,64,0.00562,0.572,0.867,0.178,-6.354,151.076,Jag kommer,43
3421,0,0.277,0.523,0.442,0.0754,-9.54,117.961,Odyssey,66
3422,60,0.000371,0.695,0.832,0.469,-3.455,111.997,I Love You,7
3423,0,0.0218,0.508,0.921,0.499,-2.807,92.457,Hang Me Up to Dry,87
3424,18,0.982,0.231,0.108,0.102,-24.465,165.007,Fly,6
3425,42,0.0923,0.645,0.862,0.192,-4.757,119.991,Boy With Luv (feat. Halsey),18
3426,72,0.639,0.442,0.384,0.0539,-14.635,123.281,Life on Mars? - 2015 Remaster,77
3427,0,0.00791,0.51,0.835,0.219,-4.673,140.024,Who Do You Love,2
3428,19,0.0358,0.497,0.73,0.119,-5.639,95.028,Uncle Bobby,82
3429,18,2.44e-05,0.386,0.978,0.0681,-4.841,106.303,Eternal Empire,82
3430,0,0.00552,0.515,0.849,0.108,-4.868,141.992,Moving On,83
3431,68,0.101,0.558,0.719,0.212,-5.603,158.031,Take Your Time,43
3432,70,0.0868,0.839,0.902,0.272,-3.612,114.953,Peek-A-Boo,70
3433,61,0.00738,0.547,0.804,0.0308,-5.268,142.016,For The First Time,57
3434,46,0.00144,0.585,0.719,0.123,-8.332,108.979,Knives Of New Orleans,3
3435,14,0.00134,0.151,0.928,0.557,-16.251,133.833,Preserving the Sounds of the Endangered Rainforest,15
3436,75,0.0478,0.756,0.572,0.0853,-7.019,102.986,Most Girls,96
3437,60,0.44,0.769,0.437,0.116,-6.406,103.921,That's How You Know (feat. Kid Ink & Bebe Rexha),33
3438,0,0.335,0.671,0.71,0.074,-6.997,102.022,Cool Girl,93
3439,69,0.0268,0.847,0.579,0.102,-5.314,137.998,bad idea,58
3440,0,0.00228,0.735,0.791,0.133,-4.481,131.982,The Truth About Love,83
3441,0,0.783,0.46,0.403,0.783,-9.12,128.017,Can't Do Without You,31
3442,0,0.0281,0.462,0.863,0.123,-3.814,99.919,Prosessen (The Process),13
3443,49,0.00718,0.225,0.948,0.25,-2.945,179.634,I'm Not Okay (I Promise),47
3444,0,0.497,0.591,0.497,0.124,-6.654,120.33,Behind Blue Eyes,19
3445,0,0.808,0.61,0.275,0.403,-10.644,94.088,Such Great Heights,21
3446,32,0.103,0.834,0.611,0.0578,-4.585,103.011,Outta My Hair,16
3447,0,0.356,0.836,0.478,0.0898,-8.426,126.994,There For You,4
3448,66,0.288,0.621,0.417,0.119,-6.941,99.953,Teardrops On My Guitar - Radio Single Remix,36
3449,20,0.111,0.312,0.59,0.105,-6.779,95.019,The Beauty Surrounds,13
3450,0,0.125,0.714,0.78,0.0922,-6.901,126.633,Voulez-Vous,83
3451,0,0.0046,0.6,0.817,0.133,-5.497,130.915,On Our Way,83
3452,0,0.155,0.702,0.848,0.111,-3.892,125.119,Christian & Jose,27
3453,28,0.817,0.541,0.278,0.142,-13.701,76.96,I Want To Go To The Beach,77
3454,66,0.161,0.885,0.94,0.0675,-5.908,110.005,Everybody,70
3455,49,0.372,0.673,0.632,0.152,-7.13,129.974,Forever Alone,18
3456,40,0.0674,0.42,0.782,0.21,-8.006,105.861,Raoul and the Kings of Spain,28
3457,54,0.000927,0.496,0.775,0.14,-5.304,138.165,What Happens In A Small Town,57
3458,74,0.25,0.491,0.802,0.387,-7.106,119.25,Don't Stop Believin',0
3459,18,0.862,0.0652,0.999,0.916,-15.322,74.041,Ocean Waves with Seagulls (Natures White Noise to Help Calm Tinnitus and Induce Sleep),94
3460,37,0.0797,0.792,0.794,0.259,-3.8,113.015,Skina - Kamferdrops Remix,9
3461,35,0.754,0.815,0.579,0.153,-9.742,118.045,Spring Snow,33
3462,0,0.931,0.63,0.254,0.108,-11.48,107.238,Love Is All,59
3463,0,0.000857,0.426,0.906,0.135,-3.637,140.075,Underdog,83
3464,46,0.555,0.538,0.282,0.374,-9.148,74.31,The Rain,21
3465,36,0.129,0.397,0.734,0.174,-6.677,75.058,Essence,28
3466,0,0.286,0.664,0.752,0.0314,-3.693,127.986,Reflections - Milkman Remix,27
3467,34,0.798,0.625,0.633,0.143,-4.016,77.972,It's Been You,49
3468,38,0.0131,0.642,0.931,0.215,-4.142,152.005,Disparate Youth,57
3469,61,0.0176,0.772,0.826,0.383,-5.135,119.995,Carried Away,9
3470,0,0.664,0.713,0.75,0.194,-5.178,130.035,"Weight Of Living, Pt. I",48
3471,0,0.941,0.38,0.693,0.892,-28.703,132.689,Dense Forest,15
3472,62,0.076,0.321,0.479,0.151,-11.395,109.289,Dogs,88
3473,57,0.0121,0.608,0.937,0.309,-3.071,117.304,Bigger Than My Body,0
3474,76,0.0679,0.696,0.602,0.0696,-6.156,82.989,I Did Something Bad,96
3475,57,0.0418,0.603,0.886,0.295,-7.301,114.045,I'm Every Woman,22
3476,44,0.0246,0.646,0.744,0.0705,-4.714,103.048,Old Friends - Jonas Blue Remix,3
3477,21,0.155,0.632,0.63,0.11,-7.066,112.048,Dreams,18
3478,72,0.41,0.695,0.869,0.237,-5.066,124.989,I Need Your Love (feat. Ellie Goulding),89
3479,0,0.00787,0.414,0.837,0.122,-6.228,154.764,In and Out of Weeks,78
3480,25,0.139,0.847,0.631,0.0881,-4.412,120.081,Dance For Me (feat. MØ),18
3481,38,0.567,0.504,0.525,0.108,-8.84,83.978,Blood Stutter,36
3482,69,0.049,0.612,0.934,0.103,-5.124,130.006,Something to Talk About,76
3483,83,0.529,0.677,0.485,0.0766,-5.795,82.001,I'm Not The Only One,54
3484,54,0.0178,0.604,0.908,0.386,-3.067,102.051,Hasta Luego,22
3485,43,0.000124,0.589,0.959,0.0786,-3.068,127.013,Dementia,76
3486,60,0.758,0.35,0.293,0.104,-9.502,96.685,Crying,60
3487,52,0.036,0.562,0.479,0.0562,-7.233,140.051,The Little Things Give You Away,81
3488,55,0.16,0.867,0.743,0.0451,-8.229,122.42,Too Late For Goodbyes,58
3489,45,0.527,0.688,0.371,0.186,-9.281,120.02,Skyfri himmel,77
3490,66,0.0534,0.748,0.939,0.32,-4.288,104.001,(You Drive Me) Crazy,22
3491,0,0.00824,0.818,0.819,0.225,-5.052,128.02,Shots & Squats,27
3492,0,0.075,0.681,0.672,0.147,-10.505,154.199,7 Seconds,84
3493,36,0.0137,0.671,0.868,0.19,-3.7,118.015,She's so Mean,18
3494,0,0.547,0.637,0.417,0.179,-7.224,99.191,Saving All My Love for You,79
3495,76,0.0764,0.686,0.783,0.163,-4.977,99.978,Tonight Tonight,96
3496,35,0.0808,0.573,0.82,0.124,-4.677,147.976,Wherever,57
3497,0,0.438,0.569,0.402,0.134,-10.151,144.635,Tainted Love,66
3498,29,0.221,0.35,0.739,0.353,-7.996,159.61,Lisboa Mulata,2
3499,57,0.000246,0.607,0.878,0.337,-4.422,119.955,1985,0
3500,0,0.158,0.702,0.922,0.047,-6.479,139.959,Doctor Jones - Original Version,83
3501,70,0.716,0.655,0.569,0.135,-5.018,150.267,Let Me Down Slowly (feat. Alessia Cara),62
3502,47,0.00677,0.447,0.805,0.27,-3.971,143.986,Empty Gold,5
3503,62,0.125,0.498,0.804,0.167,-3.995,166.054,Song for Another Time,89
3504,70,0.000241,0.37,0.96,0.0563,-4.162,89.428,Welcome to Paradise,65
3505,0,0.00211,0.415,0.98,0.325,-4.056,118.512,Omerta,2
3506,0,0.139,0.735,0.403,0.107,-11.599,115.658,Red Right Hand,12
3507,1,0.49,0.755,0.625,0.157,-7.114,147.02,There's No Way (feat. Julia Michaels),19
3508,6,0.909,0.588,0.302,0.106,-8.173,133.03,Intertwined,19
3509,63,0.00849,0.432,0.415,0.107,-9.755,144.0,Drown,81
3510,49,8.66e-05,0.166,0.957,0.115,-5.323,175.828,Metal Militia - Remastered,47
3511,27,0.224,0.639,0.605,0.193,-7.128,75.494,Alle Andre Får Lov,49
3512,79,0.0185,0.758,0.712,0.0677,-3.781,149.998,Kiss Me Thru The Phone,43
3513,78,0.228,0.665,0.498,0.0757,-8.185,81.967,Go Flex,96
3514,0,0.00148,0.416,0.842,0.474,-2.95,169.911,Cold Skin (Stonebank Remix),78
3515,0,0.00358,0.662,0.873,0.0962,-6.577,104.991,Pressure,27
3516,75,0.000753,0.53,0.864,0.354,-4.948,166.312,Rebel Yell,5
3517,67,0.0271,0.558,0.924,0.537,-4.341,151.99,My Songs Know What You Did In The Dark (Light Em Up),69
3518,8,0.642,0.756,0.668,0.267,-5.035,132.035,"Dominique (Vocal Version) [From ""American Horror Story""]",48
3519,0,0.0183,0.258,0.907,0.11,-7.287,113.679,Fade To Black,14
3520,0,0.51,0.486,0.555,0.0534,-7.064,121.5,O Children,66
3521,50,0.0898,0.24,0.546,0.0898,-10.026,181.373,Dazed and Confused - Remaster,24
3522,30,0.632,0.486,0.74,0.203,-7.405,114.651,"Norge i rødt, hvitt og blått - 2006 Remastered Version",48
3523,36,0.0014,0.492,0.969,0.0787,-4.419,95.136,One Step Closer,82
3524,44,0.000216,0.173,0.938,0.271,-4.642,118.064,Blow Your Trumpets Gabriel,64
3525,0,0.63,0.711,0.468,0.087,-4.797,127.458,All The Time,19
3526,53,0.11,0.517,0.422,0.11,-9.227,87.633,Rewind,36
3527,75,0.0113,0.767,0.682,0.104,-5.02,127.975,S&M,58
3528,56,0.0173,0.916,0.571,0.153,-8.241,103.521,For Free (feat. Drake),16
3529,0,0.437,0.677,0.693,0.405,-7.561,130.013,Ain't No Mountain High Enough - Stereo Version,35
3530,0,0.0317,0.568,0.891,0.0566,-4.695,141.932,Video Games,83
3531,38,0.00648,0.342,0.587,0.207,-7.273,168.847,Holding on for Life,24
3532,0,0.0376,0.609,0.807,0.13,-5.405,125.906,Untrust Us,83
3533,0,0.176,0.383,0.668,0.0947,-6.158,175.865,Mine Siste Berømte Ord,14
3534,80,0.00163,0.662,0.858,0.0456,-4.844,133.993,Without You (feat. Sandro Cavazza),76
3535,0,0.163,0.645,0.938,0.23,-3.472,106.01,Paralyzer,1
3536,17,0.0103,0.723,0.68,0.0519,-4.445,93.924,Lullaby,27
3537,33,0.0298,0.516,0.514,0.15,-7.795,143.026,And Can It Be (Live),81
3538,64,0.936,0.232,0.216,0.246,-10.674,94.268,The End of the World,60
3539,65,0.000726,0.793,0.703,0.075,-9.548,130.27,Blue Monday - 2016 Remaster,58
3540,64,0.388,0.804,0.451,0.0924,-8.207,178.061,Doin' it Right (feat. Panda Bear),62
3541,44,0.00622,0.632,0.894,0.328,-5.211,102.039,Semi-Charmed Life - 2006 Remaster,9
3542,0,0.0417,0.506,0.895,0.252,-4.069,140.044,"Honey, Honey - From 'Mamma Mia!' Original Motion Picture Soundtrack",2
3543,66,0.0478,0.515,0.554,0.219,-11.616,80.146,Ziggy Stardust - 2012 Remaster,3
3544,46,0.00234,0.646,0.539,0.105,-5.155,121.01,City Boy,18
3545,23,0.23,0.675,0.676,0.108,-3.13,76.097,Kept by His Grace,3
3546,79,0.0755,0.701,0.944,0.601,-2.986,128.993,Uptown Girl,7
3547,69,0.602,0.593,0.81,0.119,-5.733,144.011,I Don't Know About You,89
3548,33,0.00246,0.574,0.783,0.128,-5.625,176.057,Ride Around (feat. Conor Darvid),47
3549,58,0.00011,0.373,0.924,0.0836,-9.1,135.02,Am I Demon,57
3550,0,0.00852,0.493,0.879,0.253,-4.029,177.937,Rebel Beat,78
3551,65,0.732,0.596,0.505,0.106,-7.892,86.097,Un-thinkable (I'm Ready),97
3552,0,0.436,0.733,0.777,0.102,-7.076,119.996,Shots - Broiler Remix,48
3553,84,0.0275,0.516,0.595,0.109,-4.63,119.972,Sign of the Times,28
3554,0,0.00365,0.627,0.978,0.391,-5.302,142.039,Everytime We Touch - Radio Edit,44
3555,0,0.00426,0.646,0.629,0.122,-10.775,109.013,Loud Places,10
3556,0,0.0473,0.429,0.62,0.115,-6.313,139.914,Leslie Anne Levine,12
3557,0,0.0077,0.888,0.666,0.0555,-5.547,125.993,Calabria 2008 (feat. Natasja),4
3558,56,0.000293,0.371,0.914,0.0852,-4.917,134.982,Perhaps Vampires Is A Bit Strong But…,57
3559,60,0.000679,0.472,0.902,0.0822,-3.607,139.57,Bones,57
3560,21,0.793,0.174,0.0135,0.0978,-33.399,120.046,Empathy & Compassion (Delta Isochronic Tones),26
3561,61,0.65,0.583,0.408,0.309,-9.125,74.738,Peach Scone,21
3562,39,0.302,0.765,0.643,0.354,-12.766,130.004,Aspen Forest,39
3563,37,0.335,0.0875,0.401,0.089,-15.308,167.103,The Fields of the Pelenor,75
3564,0,0.922,0.491,0.139,0.115,-16.568,125.086,Smother,61
3565,57,0.00252,0.412,0.88,0.09,-9.001,105.241,Plowed,3
3566,49,0.784,0.448,0.317,0.0989,-11.147,171.768,Blue Lips,67
3567,12,0.425,0.44,0.744,0.107,-6.594,144.955,As the Crow Flies,71
3568,61,0.642,0.37,0.0772,0.112,-19.322,119.942,Look On Down From The Bridge,72
3569,0,0.22,0.574,0.579,0.0581,-7.806,145.922,Swing,71
3570,1,0.0879,0.648,0.614,0.11,-6.623,142.992,Deadcrush,12
3571,0,0.000366,0.539,0.698,0.308,-8.287,129.999,Your Eyes Open,35
3572,67,0.00572,0.519,0.833,0.104,-6.947,138.225,You've Got Another Thing Coming,57
3573,28,0.554,0.532,0.289,0.104,-10.449,96.558,Merry Little Christmas,77
3574,45,0.951,0.413,0.202,0.125,-14.05,128.767,I'm Gonna Be (500 Miles),99
3575,40,4.96e-05,0.239,0.928,0.612,-4.707,115.036,I Just Got This Symphony Goin',40
3576,72,0.00223,0.699,0.76,0.132,-3.173,129.996,I Kissed A Girl,70
3577,0,0.0653,0.502,0.624,0.263,-10.318,113.091,Jesus Doesn't Want Me For A Sunbeam,35
3578,0,0.101,0.835,0.687,0.132,-3.18,94.059,Where Is The Love?,4
3579,73,0.0631,0.691,0.853,0.082,-2.528,145.999,One Time,76
3580,40,0.565,0.565,0.324,0.381,-9.137,77.495,Don't Tell Me,21
3581,36,0.332,0.635,0.49,0.364,-8.149,71.984,Asi Estoy Yo Sin Ti,49
3582,0,0.129,0.197,0.809,0.0472,-7.481,113.277,Coming Back Around,8
3583,0,0.00542,0.758,0.72,0.0735,-6.116,115.033,Strangers,27
3584,0,0.294,0.58,0.532,0.0948,-5.668,112.049,Sex With Me,66
3585,46,0.0763,0.549,0.673,0.331,-5.373,156.814,Rocky Top,5
3586,0,0.404,0.175,0.134,0.11,-18.543,116.936,Where the River Bends,91
3587,50,0.929,0.305,0.28,0.117,-12.697,102.758,Indifference - Remastered,99
3588,49,0.224,0.612,0.791,0.112,-3.519,133.977,Farmer's Daughter,76
3589,57,0.00905,0.693,0.887,0.777,-3.572,116.502,Ghostbusters,37
3590,18,0.876,0.669,0.239,0.0926,-7.424,109.865,Little Things,19
3591,0,0.796,0.618,0.241,0.111,-17.158,98.467,House By The Sea,11
3592,82,0.779,0.587,0.299,0.123,-7.365,94.992,Perfect Duet (Ed Sheeran & Beyoncé),97
3593,70,0.456,0.534,0.445,0.112,-9.155,146.107,Everglow,62
3594,80,0.0642,0.893,0.745,0.0943,-3.105,101.018,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",70
3595,76,0.181,0.637,0.713,0.137,-4.333,129.923,Never Be the Same,76
3596,0,0.00872,0.638,0.664,0.173,-5.767,96.078,Engel,27
3597,20,0.0435,0.437,0.922,0.306,-6.688,139.996,Theme Of Bayonetta - Mysterious Destiny,2
3598,57,0.0928,0.588,0.644,0.092,-9.547,95.647,Sadeness,3
3599,40,0.00728,0.741,0.559,0.21,-7.775,101.999,Obsession (feat. Jon Bellion),18
3600,86,0.0371,0.78,0.768,0.518,-4.325,80.063,Stan,7
3601,59,0.329,0.623,0.95,0.156,-2.316,176.809,Cobrastyle,43
3602,55,0.329,0.821,0.586,0.264,-6.284,116.0,Tightrope,9
3603,51,0.519,0.435,0.652,0.129,-8.495,108.098,Come On Eileen,85
3604,57,0.0426,0.533,0.967,0.132,-3.066,95.008,Cheetah Tongue,65
3605,34,0.0116,0.53,0.836,0.122,-5.75,154.948,Alive - Remix,57
3606,57,3.27e-05,0.227,0.905,0.363,-5.104,199.798,Fury Of The Storm,74
3607,26,0.915,0.239,0.23,0.171,-9.595,179.301,Undercover - Edit,67
3608,0,0.0989,0.506,0.704,0.12,-6.634,113.276,I Wonder,13
3609,64,0.414,0.421,0.661,0.0962,-13.126,100.965,Tangled up in Blue,85
3610,53,0.00769,0.669,0.667,0.0983,-3.0,128.103,I Just Wanna Run,76
3611,73,0.00251,0.529,0.932,0.136,-7.501,138.158,Any Way You Want It,43
3612,61,0.745,0.689,0.339,0.0746,-6.127,114.297,Issues - Acoustic,33
3613,63,0.118,0.388,0.694,0.082,-5.769,145.434,Carry On,47
3614,32,0.0178,0.341,0.971,0.543,-3.078,194.021,Typical,74
3615,0,0.0236,0.44,0.874,0.289,-3.749,149.998,My Hope Is In You,2
3616,26,0.141,0.619,0.699,0.107,-6.862,115.029,English Town,3
3617,78,0.0392,0.738,0.868,0.388,-4.373,122.003,How Deep Is Your Love,9
3618,70,0.111,0.668,0.672,0.329,-4.931,89.011,Our Song,22
3619,0,0.271,0.72,0.649,0.335,-6.886,102.042,Truthfully,1
3620,64,0.981,0.371,0.278,0.272,-8.596,82.331,La Vie en rose,60
3621,74,0.00132,0.736,0.811,0.107,-4.17,103.502,Butterfly,96
3622,56,0.00282,0.4,0.756,0.0695,-8.423,123.828,Contact,28
3623,66,0.00811,0.543,0.79,0.238,-5.932,80.923,Cumbersome,65
3624,0,0.011,0.717,0.747,0.111,-7.304,120.001,The Other Side,83
3625,58,0.392,0.776,0.513,0.0642,-6.757,153.934,4u,62
3626,0,0.00153,0.638,0.642,0.0826,-4.422,165.984,Sucker Punch,84
3627,35,0.0126,0.732,0.616,0.224,-6.861,120.018,September,18
3628,65,0.000131,0.429,0.937,0.0807,-3.986,194.838,Superman,47
3629,0,0.0337,0.691,0.612,0.159,-6.656,107.991,Fake Friends,27
3630,0,0.201,0.561,0.522,0.286,-9.397,132.102,Codeine,35
3631,58,3.97e-05,0.617,0.617,0.253,-6.941,127.996,Ghosts 'n' Stuff,18
3632,59,0.137,0.65,0.888,0.0879,-3.35,90.013,Speak Life,70
3633,53,0.000439,0.553,0.587,0.329,-5.924,146.045,Wires,5
3634,44,0.478,0.843,0.313,0.113,-12.564,74.01,passing,51
3635,75,0.0716,0.684,0.619,0.122,-7.005,125.046,Rewrite The Stars,58
3636,0,0.738,0.253,0.22,0.0934,-15.686,82.105,Hideaway,45
3637,0,0.0819,0.525,0.809,0.0971,-6.185,127.073,The Feeling,83
3638,25,0.481,0.59,0.8,0.0815,-8.165,122.059,Come Ye Sinners / Musical Priest - Medley,48
3639,43,0.172,0.513,0.689,0.248,-3.548,128.097,Our Story - Radio Edit,18
3640,46,0.036,0.748,0.691,0.614,-6.522,144.072,Ink Blot,40
3641,61,0.274,0.726,0.484,0.0874,-6.707,62.493,River,16
3642,82,0.000185,0.279,0.742,0.593,-6.46,189.868,Animals,69
3643,0,0.0182,0.283,0.569,0.0599,-11.261,115.158,Your Hand In Mine,8
3644,0,0.124,0.902,0.816,0.18,-3.077,96.01,The Big Bang,27
3645,49,0.984,0.155,0.043,0.0829,-24.235,135.999,Eulogy,72
3646,52,0.148,0.728,0.705,0.34,-5.81,165.002,Caught in the Fire,5
3647,73,0.694,0.526,0.328,0.112,-9.864,116.068,Give Me Love,55
3648,0,0.0306,0.909,0.405,0.105,-8.133,154.984,Nonstop,4
3649,61,0.399,0.536,0.943,0.225,-5.317,123.759,Honky Tonk Badonkadonk,0
3650,26,0.96,0.339,0.0274,0.11,-18.138,82.939,Tomorrow Will Be Kinder - from The Hunger Games Soundtrack,61
3651,10,0.104,0.713,0.376,0.0764,-8.997,84.883,Royals (feat. Amanda Taylor),32
3652,0,0.0491,0.63,0.709,0.128,-8.15,105.992,Bad Decisions,13
3653,0,0.0588,0.795,0.7,0.0977,-5.221,120.002,Talk,27
3654,20,0.000833,0.539,0.751,0.158,-3.889,94.6,Give It to Me,3
3655,6,0.907,0.155,0.836,0.618,-24.743,75.029,Jungles of Borneo Are Teaming with Life,15
3656,69,0.521,0.424,0.661,0.0719,-5.547,111.762,"Courtesy Of The Red, White And Blue (The Angry American)",56
3657,0,0.00239,0.771,0.584,0.0973,-6.355,139.948,Drive Unreleased 1994,12
3658,0,0.0274,0.794,0.731,0.0773,-6.951,120.077,Åsåm,27
3659,39,0.0124,0.693,0.682,0.105,-7.772,135.016,Never Surrender,18
3660,37,0.0656,0.67,0.887,0.0648,-5.1,121.998,The Wave,76
3661,54,0.109,0.411,0.618,0.279,-4.964,120.734,Social Sites,0
3662,33,0.921,0.578,0.256,0.103,-11.469,81.22,I Have Decided,77
3663,0,0.0393,0.58,0.732,0.0821,-8.585,147.194,My Sharona,12
3664,58,0.00952,0.482,0.926,0.311,-4.789,130.007,Mercy,0
3665,0,0.303,0.541,0.847,0.109,-6.52,148.937,Burn the Witch,71
3666,36,0.0044,0.672,0.855,0.167,-4.293,166.025,Let The Record Play,57
3667,0,0.161,0.688,0.582,0.0532,-10.536,131.501,Cantina Band,4
3668,0,0.0205,0.801,0.985,0.297,-2.69,127.99,Get Up (Rattle) - Radio Edit,44
