name,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
One Last Breath,239373,45,0.00884,0.38,0.722,0.00163,0.221,-5.766,0.0356,130.009
XXX 88 (feat. Diplo),221440,41,0.13,0.545,0.653,0,0.0706,-6.537,0.0379,87.879
Crazy,192400,0,0.00589,0.54,0.929,4.01e-06,0.424,-2.646,0.278,176.023
Symphony (feat. Zara Larsson),212459,76,0.259,0.707,0.629,1.6e-05,0.138,-4.581,0.0563,122.863
make up,140693,66,0.0844,0.671,0.714,1.48e-06,0.0568,-5.373,0.21,105.137
Wandering Star,293200,57,0.504,0.639,0.37,0.587,0.117,-10.883,0.0723,80.152
Drop It Like It's Hot,266066,0,0.169,0.892,0.628,0,0.102,-3.832,0.216,92.063
All I Need - Mr wox & Leano Remix,208194,0,1.12e-05,0.809,0.342,0.944,0.073,-8.988,0.309,126.999
Getaway Car,233626,79,0.00465,0.562,0.689,2.23e-06,0.0888,-6.745,0.127,172.054
The First Time Ever I Saw Your Face (feat. Erykah Badu),604066,9,0.571,0.169,0.725,0.877,0.123,-5.361,0.0495,118.477
Lean Wit Me,175755,0,0.0414,0.665,0.651,0,0.0896,-5.515,0.156,163.935
Ends of the Earth,286546,0,0.28,0.551,0.574,0.0264,0.134,-8.676,0.03,120.946
Rain,236466,0,0.000592,0.561,0.84,0.844,0.348,-7.01,0.0327,122.719
The Messenger,181893,58,0.72,0.527,0.209,0,0.116,-12.113,0.0283,62.663
Beautiful Thing,224880,57,0.883,0.502,0.156,0,0.0864,-9.155,0.0556,164.191
Lucy,142500,0,0.385,0.649,0.535,0.000422,0.12,-12.017,0.224,84.466
Playamade,196865,0,0.00235,0.634,0.789,0,0.711,-5.168,0.272,149.877
N.I.B.,364493,64,0.0838,0.476,0.556,1.59e-05,0.125,-10.586,0.0646,103.122
Big Eyes,281746,0,0.814,0.296,0.331,0.000942,0.0939,-12.761,0.0309,93.874
The Wave,223493,40,0.0596,0.67,0.885,0.0915,0.056,-5.076,0.0453,122.021
Slow Motion,197615,0,0.175,0.672,0.655,0,0.168,-3.171,0.037,169.857
Baby Be My Love Song,199746,55,0.0569,0.488,0.713,0,0.305,-6.148,0.0472,167.973
The Long Way,208653,36,0.265,0.488,0.637,0,0.106,-7.63,0.0401,88.872
Boss on the Boat,363333,0,0.0117,0.764,0.666,0.828,0.151,-6.944,0.0851,99.99
Gentle Rain Beside a Calm Lake for Meditation,2400197,0,0.453,0.0999,1.0,0.853,0.874,-18.197,0.0547,90.617
"Francesca da Rimini, Op. 32",1361560,0,0.671,0.182,0.146,0.695,0.238,-19.439,0.0414,100.506
Make Me Want To,172280,0,0.0793,0.519,0.872,0,0.111,-3.212,0.0616,179.965
Bang,190280,59,0.18,0.896,0.847,0.019,0.0679,-4.005,0.0414,104.996
To Live Is To Hide,274626,30,8.47e-05,0.415,0.881,0.581,0.184,-3.593,0.0486,132.015
Mine,133994,1,0.014,0.716,0.805,3.1e-06,0.291,-3.839,0.0856,142.886
Montreal Rock Band Somewhere,304216,0,0.844,0.617,0.333,0.821,0.107,-12.981,0.0439,150.092
State Of Grace,295186,49,0.000197,0.588,0.825,0.00138,0.0885,-5.882,0.0328,129.968
Banquet,196613,63,0.000139,0.578,0.892,0.0111,0.215,-7.952,0.0441,150.253
Here's to you (feat. Joan Baez),188826,54,0.63,0.434,0.576,0,0.164,-6.407,0.0361,112.661
Warp 1.9 (feat. Steve Aoki),203730,0,0.0011,0.654,0.6,0.882,0.0403,-6.174,0.264,130.166
Crawdad Hole,208880,0,0.674,0.724,0.623,0.277,0.11,-7.474,0.0336,75.999
Like a Prayer,342680,74,0.264,0.624,0.842,2.11e-05,0.181,-5.285,0.0376,111.037
Look Alive (feat. Drake),181263,76,0.00104,0.922,0.581,5.86e-05,0.105,-7.495,0.27,140.022
Live And Die,271186,53,0.0827,0.585,0.779,1.77e-06,0.151,-5.083,0.0269,118.015
Animals,231013,64,0.000185,0.279,0.742,0,0.593,-6.46,0.0898,189.868
Sunset,177853,0,0.934,0.669,0.2,0.901,0.138,-16.88,0.197,166.25
Valsen,223880,43,0.27,0.625,0.834,0,0.495,-2.844,0.121,110.778
Smile,230277,27,0.399,0.699,0.744,4.58e-06,0.361,-5.776,0.0497,96.979
Say My Name,262956,0,0.00424,0.746,0.745,0.409,0.0759,-7.364,0.0471,115.04
The Show Goes On,239613,73,0.0189,0.591,0.889,0,0.155,-3.839,0.115,143.067
Extreme Ways,237640,0,0.00106,0.504,0.777,0.00109,0.12,-7.916,0.0583,100.006
Next Girl,198213,51,0.022,0.383,0.748,0.00014,0.114,-6.343,0.0343,171.568
Kings of Summer - Single Version,207880,60,0.222,0.734,0.661,2.18e-06,0.201,-6.705,0.0356,134.93
Wagon Wheel,298373,78,0.455,0.537,0.66,0,0.135,-7.174,0.0296,148.096
Your Body Is a Weapon,239672,29,0.00081,0.516,0.919,0,0.163,-4.89,0.0504,104.874
Your Woman,259893,68,0.033,0.815,0.605,0.684,0.114,-9.118,0.0368,102.642
Emit Remmus,240200,44,5.08e-05,0.354,0.964,0.203,0.326,-1.822,0.0973,113.079
This Is Halloween,196560,57,0.768,0.569,0.508,0,0.145,-12.823,0.0502,167.624
I'm a Believer - 2006 Remaster,167373,75,0.707,0.526,0.775,2.05e-05,0.217,-6.05,0.0352,80.106
Come Clarity,255653,3,0.000951,0.362,0.941,0.303,0.134,-4.563,0.118,149.669
Sweet Annie - Greatest Hits Version,278746,0,0.191,0.637,0.431,0,0.108,-7.991,0.0297,140.008
London Calling - Remastered,200480,73,0.123,0.651,0.801,0,0.0825,-7.34,0.0514,133.769
When I Come Around,178000,76,0.0175,0.531,0.909,0,0.231,-4.236,0.034,97.546
Going Through Changes,246773,0,0.000397,0.447,0.907,0,0.0811,-3.103,0.0555,90.489
"Hey Look Ma, I Made It",169666,71,0.0137,0.577,0.833,0,0.121,-3.337,0.0695,107.936
Sunshine,303240,24,0.572,0.89,0.194,0.617,0.133,-14.693,0.0439,112.989
Damaged,236653,27,0.477,0.621,0.627,0.00856,0.219,-11.142,0.0298,91.694
That's What I Like,206693,85,0.013,0.853,0.56,0,0.0944,-4.961,0.0406,134.066
Saturday Nights,210666,73,0.606,0.551,0.44,3.02e-05,0.11,-8.559,0.0985,167.923
Talking in Your Sleep,234866,49,0.0208,0.734,0.821,0.000103,0.0932,-11.586,0.0329,129.771
Jesus' Tod,519293,47,1.34e-06,0.285,0.93,0.988,0.518,-7.939,0.0752,80.436
Love & War,180150,52,0.0186,0.577,0.911,0.0587,0.159,-4.449,0.0512,160.036
Reminding Me,209924,0,0.1,0.564,0.564,0,0.085,-4.839,0.0427,132.807
Starlight,217826,39,0.0213,0.649,0.777,0.000335,0.221,-5.804,0.0406,126.018
Somewhere In Neverland (Acoustic),220598,0,0.13,0.61,0.475,0,0.0802,-7.199,0.0279,123.018
Touch - Oxford Remix,223146,32,0.761,0.821,0.564,0.311,0.104,-7.543,0.113,113.995
Angel in Blue Jeans,205973,0,0.0151,0.61,0.817,9.09e-06,0.0998,-4.775,0.0331,115.036
Country Girl (Shake It For Me),225560,69,0.0293,0.645,0.904,0,0.0834,-4.532,0.0462,105.97
For God and for Country,293746,0,0.152,0.238,0.559,0.952,0.141,-10.931,0.0605,137.02
Teardrops on My Guitar - Pop Version,179066,52,0.0402,0.459,0.753,0,0.0863,-3.827,0.0537,199.997
Don't It,189000,62,0.0446,0.571,0.826,0,0.343,-4.475,0.0362,90.966
Vue,358014,46,0.0214,0.684,0.617,0.972,0.553,-9.583,0.0355,119.989
Nobody Compares,211293,0,0.00709,0.657,0.809,0,0.0452,-3.982,0.0347,124.009
Treacherous - Original Demo Recording,239720,39,0.175,0.828,0.64,6.14e-05,0.0996,-8.248,0.0355,109.993
The Day After Tomorrow - The Day After Tomorrow,208693,0,0.803,0.0933,0.227,0.915,0.105,-19.694,0.0363,88.358
I'm On Fire,155880,76,0.589,0.62,0.446,0.0299,0.0727,-14.451,0.0347,88.591
Loveblood,241264,0,0.000973,0.253,0.907,0.114,0.314,-3.279,0.067,84.968
Johanna,342146,42,0.834,0.412,0.227,0.00016,0.0942,-12.845,0.042,149.173
Nature Sounds: Enchanted Forest Ambience,3600021,21,0.799,0.292,0.0441,0.893,0.0815,-44.167,0.378,138.683
Congratulations,220293,83,0.215,0.63,0.804,0,0.253,-4.183,0.0363,123.146
All This And Heaven Too,245880,46,0.038,0.212,0.821,4.84e-05,0.0859,-3.898,0.0692,82.977
Spirit Cold,222293,59,0.211,0.411,0.662,0.0067,0.176,-6.158,0.032,155.858
Thunderclouds,187026,0,0.0085,0.691,0.716,9.06e-06,0.263,-5.985,0.0351,112.035
Strip That Down,204502,1,0.246,0.869,0.485,0,0.0765,-5.595,0.0545,106.028
Millionaire,210133,0,0.166,0.608,0.463,0.0146,0.0975,-9.667,0.0274,142.703
My Humps,326960,68,0.111,0.801,0.682,1.56e-05,0.109,-5.919,0.225,123.95
Omerta 2016,186226,8,0.111,0.595,0.81,0.000204,0.392,-8.637,0.106,174.015
Love Letter,184640,36,0.535,0.598,0.871,0,0.0801,-3.614,0.102,126.856
Amerimacka,341532,0,0.258,0.689,0.675,0.694,0.513,-9.254,0.0391,76.826
Mona Lisa (feat. Kendrick Lamar),324189,70,0.371,0.856,0.694,0,0.109,-4.393,0.169,122.08
Undisclosed Desires,235000,67,0.00819,0.683,0.585,0.0162,0.0797,-6.76,0.0323,115.997
Semi-Charmed Life,268360,76,0.00832,0.64,0.864,0,0.123,-6.576,0.0314,102.026
Nine Million Bicycles,195453,34,0.553,0.566,0.266,0.0103,0.126,-14.71,0.0302,82.079
Next To Me,230288,0,0.284,0.296,0.683,7.74e-05,0.0418,-4.413,0.0632,171.365
Close,178026,44,0.00566,0.479,0.86,0,0.168,-4.318,0.0347,80.018
Virtual Insanity - Remastered,229360,0,0.123,0.659,0.949,0,0.133,-4.682,0.105,92.025
Swing Set,144000,0,0.972,0.486,0.417,0.778,0.107,-10.104,0.135,94.202
rendezvous 18.6y,205811,48,0.251,0.533,0.738,0,0.359,-4.388,0.0857,159.975
You're The One That I Want - From “Grease”,167613,0,0.256,0.743,0.774,5.03e-05,0.155,-5.916,0.0941,106.564
Every Time I'm Ready to Hug,173880,0,0.0124,0.642,0.754,6.23e-06,0.223,-4.265,0.0298,125.032
Hometown Girl,216186,0,0.269,0.504,0.805,0.103,0.117,-5.653,0.0316,155.956
Enter Sandman,331573,0,0.00206,0.579,0.824,0.00903,0.059,-8.71,0.03,123.331
Famous,192520,47,0.708,0.534,0.815,0,0.111,-2.815,0.0278,159.848
Ice age,412173,35,0.957,0.808,0.107,0.231,0.0836,-13.628,0.0488,145.991
Hoppípolla,270013,58,0.0356,0.312,0.543,0.225,0.128,-9.875,0.0308,140.109
Come On Eileen,273720,0,0.405,0.465,0.619,0,0.269,-9.036,0.0488,108.293
"The Council of Elrond (feat. ""Aniron"") [Theme for Aragorn and Arwen]",229106,62,0.979,0.104,0.111,0.926,0.11,-20.031,0.0517,83.933
Grindin',277293,0,0.192,0.482,0.745,0,0.0908,-6.796,0.303,109.882
What About Now,250533,50,0.0737,0.362,0.835,0,0.166,-2.826,0.0439,161.946
Olden Times,233880,0,0.255,0.661,0.484,0,0.0939,-9.839,0.0446,137.964
Angels,171653,0,0.95,0.424,0.157,0.0593,0.101,-18.141,0.0428,91.537
With My Hands Covering Both of my Eyes I Am Too Scared to Have a Look at You Now,219226,0,0.00226,0.531,0.813,0.000955,0.413,-7.437,0.0321,135.014
Anxious,162105,0,0.0659,0.799,0.663,0,0.0406,-3.88,0.168,113.96
The Four Horsemen - Remastered,432546,52,0.00157,0.224,0.938,0.0765,0.106,-6.907,0.408,203.79
Sleep On The Floor,211851,72,0.249,0.389,0.431,0,0.13,-8.061,0.0344,142.14
Bitter Sweet Symphony,358426,0,0.0415,0.389,0.889,0,0.463,-6.546,0.0442,171.121
In Space,210933,39,0.639,0.657,0.605,0.866,0.0822,-9.838,0.0414,119.029
One Time,217613,57,0.289,0.843,0.244,0,0.19,-12.34,0.457,159.836
E-ore,229280,0,0.681,0.604,0.677,0,0.128,-6.073,0.241,83.054
Without You (feat. Usher),208133,72,0.227,0.608,0.614,4.06e-06,0.157,-3.727,0.0285,127.884
When I Grow Up,202200,33,0.00129,0.591,0.898,2.52e-05,0.812,-4.583,0.0507,139.644
Monster Among Men,192332,58,0.0918,0.495,0.678,0,0.078,-4.627,0.0583,166.105
Look What You Made Me Do,211859,0,0.213,0.773,0.68,1.57e-05,0.122,-6.378,0.141,128.062
Wake Me Up Before You Go-Go,231333,80,0.271,0.62,0.573,0,0.0607,-11.893,0.0423,81.548
Burn,231211,73,0.31,0.559,0.777,0,0.105,-5.031,0.0432,87.016
Written in the Sand,184080,0,0.593,0.725,0.437,0,0.0842,-9.602,0.0575,83.985
Moongod,341175,23,0.000217,0.522,0.971,0.0135,0.248,-2.933,0.077,111.006
21,207129,58,0.18,0.686,0.73,0,0.341,-5.673,0.153,109.93
Personal,198040,73,0.114,0.755,0.536,0,0.0282,-5.605,0.12,138.969
Meditative and Quiet Red Noise Background,3600000,23,0.368,0.0957,0.0234,0.688,0.111,-24.552,0.0929,75.362
Mamma Mia,159626,62,0.468,0.685,0.698,0,0.0237,-7.478,0.0432,138.061
Standing in the Rain (with Mark Ronson & Dan Auerbach),202144,55,0.0168,0.642,0.901,1.97e-06,0.0887,-3.688,0.0773,100.039
Uptown Girl,194866,64,0.0736,0.696,0.943,0,0.653,-2.962,0.043,129.002
Sold Out Dates (feat. Lil Baby),166297,0,0.433,0.824,0.554,0,0.124,-7.118,0.115,127.003
Some Nights,277040,72,0.0178,0.672,0.738,6.75e-05,0.0927,-7.045,0.0506,107.938
iSpy (feat. Lil Yachty),253106,47,0.375,0.748,0.655,0,0.373,-6.816,0.279,75.003
Kings & Queens,189986,59,0.336,0.621,0.61,0,0.157,-8.455,0.0454,139.001
I Won't Tell You,229013,0,0.00288,0.48,0.946,4.19e-06,0.401,-2.746,0.0757,131.999
Teachers,173493,50,0.03,0.98,0.486,0.823,0.0995,-7.31,0.251,123.206
ILYSB,211340,50,0.603,0.623,0.627,0.00908,0.316,-6.73,0.0518,100.04
human,250706,62,0.132,0.439,0.489,0.000643,0.114,-6.286,0.0368,143.808
i'm so tired...,162582,3,0.176,0.599,0.733,0,0.242,-7.058,0.203,102.211
3005,234213,0,0.149,0.473,0.461,0,0.0973,-6.474,0.333,165.985
Dazzle,187107,48,0.612,0.635,0.421,2.77e-06,0.163,-8.153,0.0448,111.707
Alors On Danse - Radio Edit,208146,0,0.0968,0.799,0.634,0.00534,0.0669,-7.899,0.0749,119.967
Thrift Shop (feat. Wanz),235613,70,0.0619,0.781,0.526,0,0.0457,-6.985,0.293,94.992
Paper Planes,205200,2,0.033,0.447,0.848,7.45e-05,0.65,-6.175,0.222,172.247
Closer,237480,57,0.469,0.398,0.768,2.02e-05,0.106,-4.624,0.0392,108.685
Begin Again,237613,47,0.199,0.53,0.526,3.52e-06,0.232,-8.349,0.0263,79.025
Bulletproof,205733,0,0.000441,0.674,0.882,6.47e-05,0.068,-2.771,0.0477,123.016
Should've Been A Cowboy,211306,0,0.471,0.619,0.672,3.15e-06,0.211,-7.786,0.0356,133.402
Let's Go (feat. Ne-Yo),232800,68,0.00777,0.71,0.882,0.00771,0.294,-2.932,0.0595,128.016
The Sun,232852,0,0.0912,0.584,0.882,0.0121,0.0874,-6.08,0.124,167.886
Heroes - 1999 Remaster,370373,0,0.000265,0.478,0.774,0.585,0.191,-6.977,0.0292,112.577
Picture This,204496,39,0.00139,0.744,0.821,6.11e-05,0.112,-4.549,0.0367,106.975
(Don't Fear) The Reaper,328066,26,2.48e-05,0.494,0.948,0.286,0.218,-7.668,0.0379,134.999
I Want You,233893,42,0.0211,0.64,0.894,0,0.334,-5.475,0.0367,106.073
Walk By Faith,239786,53,0.137,0.434,0.629,0,0.0909,-4.764,0.0266,153.38
1955,239280,46,0.72,0.698,0.502,5.79e-06,0.307,-7.559,0.0934,83.77
Don't Dream It's Over,236933,0,0.0148,0.439,0.422,4.84e-05,0.0697,-17.227,0.0409,81.833
"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",228586,0,0.0704,0.693,0.353,0.00113,0.503,-17.852,0.0414,104.143
Submarines,163240,52,0.908,0.809,0.52,0.125,0.308,-9.828,0.0322,95.031
Rock 'N' Roll Damnation,217640,57,0.0327,0.524,0.995,0.147,0.0819,-2.676,0.106,133.596
Eagles,289714,0,0.0512,0.676,0.659,0,0.28,-7.298,0.204,140.139
Break,196875,43,0.168,0.848,0.734,0.00331,0.0512,-5.072,0.0506,96.009
Dem Beats,218371,0,0.0473,0.754,0.86,3.13e-05,0.233,-6.614,0.183,129.965
GIRL,250664,0,0.0677,0.44,0.793,0,0.0788,-3.95,0.0502,143.599
Let Me Love You,256733,75,0.235,0.656,0.578,0,0.118,-8.97,0.0922,94.514
Come Undone,256519,69,0.0423,0.542,0.793,3.95e-06,0.0814,-8.203,0.053,173.931
Lonely No More,226640,59,0.033,0.551,0.896,0,0.0899,-3.152,0.109,171.79
In Transit,214680,0,0.00229,0.47,0.735,0.762,0.103,-3.023,0.0541,141.034
Glycerine,266506,0,0.0602,0.426,0.274,0.00185,0.0975,-14.259,0.0341,114.225
Forget Me Nots,275813,0,0.139,0.912,0.534,0.102,0.0387,-5.319,0.0366,114.681
Strangers - R3hab Remix,151304,0,0.0782,0.719,0.627,7.12e-05,0.0887,-5.285,0.0269,115.044
Marvin Gaye - DJ Kue Remix,333749,0,0.0418,0.787,0.782,0.000276,0.0756,-3.947,0.0357,127.975
Dancing Queen,233440,61,0.175,0.508,0.825,0.00133,0.376,-9.627,0.0451,100.548
Die & Rise,224773,31,0.000339,0.448,0.972,1.18e-05,0.238,-3.455,0.0583,98.032
Karma Chameleon,241600,63,0.186,0.676,0.577,0,0.148,-12.031,0.0365,91.98
Whatsername,257213,54,0.00104,0.813,0.547,0.00335,0.0914,-5.936,0.0344,119.998
Snow [Hey Oh],334666,0,0.116,0.427,0.9,1.75e-05,0.119,-3.674,0.0499,104.655
Beds Are Burning - Remastered,258173,63,0.00539,0.754,0.496,0.000152,0.0871,-8.7,0.0351,119.186
Days Go By,245573,13,0.00613,0.57,0.945,1.13e-06,0.296,-4.488,0.0647,125.984
Hours - Carl Louis Remix,285799,11,0.215,0.464,0.703,0.926,0.0609,-10.149,0.0327,109.98
Are You Jimmy Ray?,201200,42,0.13,0.75,0.914,2.33e-05,0.392,-5.707,0.0704,99.083
If It's Love,239053,0,0.0117,0.627,0.919,2.95e-06,0.305,-3.491,0.145,94.977
Endlessly,228933,0,0.822,0.656,0.462,0.168,0.0491,-9.666,0.0352,110.196
Cous Cous - Original Mix,420362,0,0.134,0.836,0.673,0.807,0.079,-11.825,0.0763,127.95
My Future Girlfriend,269799,31,0.129,0.623,0.759,0.797,0.0954,-3.729,0.0371,110.002
Scar Tissue,215906,80,0.0779,0.595,0.717,0.00274,0.108,-4.803,0.0295,88.969
Don't Wait (ft. Sam Carter),196849,0,0.000119,0.393,0.988,0,0.3,-3.166,0.164,199.904
Hurricane,223081,0,0.00726,0.585,0.837,0.00301,0.347,-4.765,0.0428,120.053
in my miNd,212266,55,0.469,0.768,0.632,0,0.0391,-3.877,0.0252,102.074
i miss the old u,211127,3,0.279,0.718,0.805,0,0.527,-5.257,0.325,132.995
Spitfire,307800,0,0.000912,0.563,0.924,0.578,0.0351,-2.703,0.0411,119.084
Blank Space,231826,62,0.103,0.76,0.703,0,0.0913,-5.412,0.054,95.997
Strip It Down,241613,62,0.382,0.631,0.875,0,0.0867,-3.589,0.0447,137.961
It Goes On,204750,53,0.647,0.508,0.513,0.000131,0.0828,-7.988,0.0265,89.724
Invading Jerusalem,192871,11,0.000331,0.264,0.953,0.00655,0.12,-3.095,0.0933,105.519
IV. Sweatpants,180680,0,0.169,0.644,0.479,0,0.639,-8.352,0.177,79.929
Because We Can,240346,23,9.71e-05,0.538,0.857,0,0.347,-4.48,0.0333,109.052
Class Historian,212240,0,0.23,0.571,0.975,0.8,0.397,-4.097,0.0515,158.175
Grip,198074,58,0.331,0.598,0.904,0,0.264,-2.293,0.0507,138.091
We'll Meet Again,191666,0,0.969,0.396,0.121,9.01e-05,0.262,-19.266,0.0442,83.898
Before,203226,0,0.445,0.702,0.524,0.000466,0.0978,-9.581,0.028,104.982
The Crush,178093,0,0.86,0.706,0.315,0,0.106,-14.201,0.0377,97.979
Morocco,208080,0,0.0178,0.616,0.894,0.000103,0.153,-3.209,0.0508,115.077
Glorious (feat. Skylar Grey),220454,76,0.0323,0.731,0.794,2.59e-05,0.112,-5.126,0.0522,139.994
Lump,134200,70,0.00468,0.499,0.873,0,0.165,-3.902,0.0386,142.726
Good as You,192053,0,0.4,0.634,0.516,0,0.142,-6.05,0.0373,153.831
Fake Love,207813,0,0.182,0.924,0.543,0,0.103,-7.474,0.298,133.907
Miss Miserly - Early version,176226,0,0.884,0.456,0.19,0.453,0.101,-16.193,0.0393,133.883
The Cave,217986,0,0.0606,0.576,0.486,0.000143,0.093,-9.364,0.0406,141.951
Sugar (feat. Wynter),252933,44,0.0371,0.738,0.868,0,0.294,-4.15,0.0348,130.003
Den Femte Statsmakt,307013,0,0.000367,0.245,0.744,0.000118,0.375,-6.857,0.0473,136.602
Conqueror,207506,0,0.00411,0.467,0.565,0.00475,0.175,-6.732,0.0403,184.014
Toothpaste Kisses,159320,63,0.893,0.462,0.427,0.101,0.37,-13.333,0.0792,101.675
Mountain Sound,211453,64,0.0421,0.379,0.879,0.00449,0.146,-4.336,0.0362,102.021
Young and Vicious,212640,12,0.143,0.531,0.734,6.72e-06,0.123,-6.446,0.0378,138.04
First Date,171120,0,0.000947,0.577,0.922,0,0.167,-4.344,0.0486,95.619
I Need a Dollar,244373,0,0.178,0.836,0.362,0,0.0863,-11.829,0.0387,95.509
Again,184920,31,0.000177,0.417,0.973,0,0.354,-3.746,0.103,156.041
Clothes Off!!,235480,50,0.0225,0.761,0.69,0,0.34,-5.56,0.11,114.987
Sun’s Eyes,226000,0,0.27,0.566,0.729,0.000134,0.257,-6.438,0.0408,97.036
Love Myself,218773,0,0.0032,0.616,0.768,0,0.427,-6.714,0.0781,122.91
Crystalised,201946,1,0.812,0.763,0.484,0.393,0.0841,-12.368,0.0311,122.913
Hello,226307,63,0.0339,0.844,0.864,0.216,0.386,-4.483,0.0348,104.997
Holy Ground,201853,49,0.0162,0.627,0.816,0.00208,0.0966,-6.698,0.0774,157.043
I Feel Fantastic,185653,46,0.319,0.786,0.859,0,0.0719,-5.893,0.0709,99.977
You're the Inspiration - 2006 Remaster,229240,73,0.368,0.583,0.602,0,0.22,-6.364,0.0274,74.008
Rebel Rebel - 2016 Remaster,274746,75,0.209,0.635,0.686,0.0176,0.282,-15.648,0.053,125.988
Sweet Disposition,234360,1,0.0803,0.545,0.815,0.193,0.116,-6.871,0.0437,129.126
Mo Money Mo Problems (feat. Mase & Puff Daddy),253133,0,0.0271,0.857,0.867,0,0.128,-4.952,0.0635,104.382
Little Lion Man - Live,268000,0,0.122,0.294,0.702,4.3e-06,0.746,-6.138,0.0336,133.102
Joan of Arc.,178260,46,0.745,0.429,0.272,0.87,0.103,-16.095,0.0314,90.785
Accelerate,326386,32,0.00587,0.533,0.868,0.478,0.105,-5.919,0.0514,99.99
"Hey, Joe",186040,19,0.752,0.677,0.313,0.000757,0.862,-13.987,0.0403,75.676
Our House,205546,0,0.0633,0.598,0.82,0.000144,0.172,-4.656,0.0479,121.243
The First Time Ever I Saw Your Face,260666,65,0.731,0.311,0.0264,0.00205,0.156,-21.644,0.037,120.653
Eat Raw Meat = Blood Drool,293053,0,0.0149,0.378,0.784,0.00518,0.33,-4.724,0.0645,171.96
Gotta Have You,199786,36,0.872,0.678,0.363,0.000101,0.0798,-10.9,0.0318,75.004
Choking the Cherry,214106,0,0.00133,0.535,0.704,0.00024,0.341,-9.289,0.0894,200.306
All We Do,214174,63,0.978,0.59,0.242,0.000124,0.0906,-11.724,0.0516,126.721
Too Shy - 2004 Remaster,225853,44,0.0418,0.691,0.79,6.93e-05,0.091,-10.263,0.0633,108.266
Empty Wallets,187651,58,0.0123,0.591,0.709,0,0.338,-4.324,0.0431,188.073
Send Me An Angel,237960,0,3.65e-05,0.597,0.672,0.0455,0.372,-6.15,0.0356,130.038
Stand by Me,172333,25,0.28,0.882,0.464,1.52e-05,0.0744,-11.257,0.0595,111.555
MONOPOLY (with Victoria Monét),158586,67,0.704,0.892,0.507,3.14e-05,0.109,-8.282,0.378,143.96
Space Cowboy,385600,0,0.168,0.635,0.538,0.524,0.121,-15.429,0.0681,110.805
Big Dreams,153437,54,0.00491,0.635,0.89,0,0.0731,-6.182,0.0769,180.045
Shine - Kygo Remix,280640,46,0.402,0.703,0.599,0.000572,0.243,-8.687,0.138,112.017
Ghostbusters,240800,60,0.0125,0.779,0.717,0.0536,0.355,-9.7,0.0335,115.384
Come A Little Bit Closer,166666,67,0.52,0.636,0.684,0.0015,0.534,-9.302,0.057,132.509
We Come Running,247506,0,0.000283,0.556,0.748,0.00417,0.109,-7.012,0.0405,124.973
"Humankind, as the Sailor",158586,0,0.276,0.556,0.41,0.0262,0.108,-8.842,0.0392,139.246
High Enough,287320,61,0.0241,0.273,0.537,0,0.0922,-9.612,0.0306,81.814
Believer,204346,1,0.0512,0.772,0.78,0,0.119,-4.288,0.108,124.988
For Baltimore,191008,0,6.43e-05,0.37,0.967,0,0.0571,-4.402,0.0696,166.797
Grown Ups,198034,25,0.48,0.601,0.606,0,0.149,-4.867,0.0381,87.478
Nitesky feat. John LaMonica,282453,0,0.667,0.464,0.448,0.912,0.108,-13.949,0.0447,147.976
Move Ya Body (feat. Vybz Kartel & Jabba) - Remix,260506,0,0.279,0.911,0.617,1.7e-05,0.0702,-8.293,0.116,120.985
Pampa,262666,34,0.88,0.612,0.178,0.485,0.0865,-14.151,0.0522,177.381
Dangerous (feat. Joywave),280426,0,0.011,0.757,0.578,0.00672,0.127,-3.886,0.0386,102.96
Mrs. Robinson,242600,0,0.772,0.61,0.466,1.33e-05,0.0932,-13.331,0.0426,91.965
Heartbreak Weather,214173,23,0.818,0.58,0.453,0.000294,0.106,-8.821,0.0296,96.068
What’s Left of the Flag,218960,0,0.00336,0.204,0.956,2.45e-05,0.303,-4.35,0.0896,156.108
Is It Any Wonder?,185813,0,3.61e-05,0.485,0.922,0.000539,0.315,-4.918,0.0344,129.347
Only the Good Die Young - 1998 Remaster,280893,0,0.119,0.192,0.943,0,0.175,-7.758,0.128,172.309
Spectrum (Say My Name) - Calvin Harris Remix,218190,0,0.0022,0.583,0.942,0.00325,0.0912,-3.827,0.0473,126.136
Out of Time Man,177440,0,0.0931,0.477,0.645,0.000104,0.0875,-8.404,0.0373,133.839
Beat It,257906,57,0.0505,0.782,0.866,1.39e-05,0.218,-3.763,0.0489,138.859
Crystal Wind Chimes Close Up,6000027,0,0.986,0.279,0.187,0.952,0.25,-18.129,0.0344,135.106
No Pressure,286853,0,0.121,0.644,0.595,0,0.279,-6.877,0.215,148.889
H.O.L.Y.,194186,72,0.401,0.523,0.666,0,0.0728,-4.081,0.0327,78.077
Delicate,232253,78,0.216,0.75,0.404,0.000357,0.0911,-10.178,0.0682,95.045
I Can`t Say No! - Broiler Remix,204375,39,0.123,0.726,0.607,0.000892,0.108,-9.177,0.0506,127.991
SOS,157202,0,0.272,0.802,0.645,0,0.119,-6.181,0.0715,100.001
In the Wee Small Hours of the Morning,179400,0,0.883,0.212,0.124,0.000727,0.12,-12.289,0.0312,87.872
All Glory,307960,27,0.265,0.416,0.758,0,0.0748,-6.249,0.0417,149.996
